
---------- Begin Simulation Statistics ----------
simSeconds                                  11.188186                       # Number of seconds simulated (Second)
simTicks                                 11188186499500                       # Number of ticks simulated (Tick)
finalTick                                11188186499500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  15321.30                       # Real time elapsed on the host (Second)
hostTickRate                                730237561                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2284852                       # Number of bytes of host memory used (Byte)
simInsts                                   4213364808                       # Number of instructions simulated (Count)
simOps                                     4213365177                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   275001                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     275001                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                      22376373017                       # Number of cpu cycles simulated (Cycle)
system.cpu.vliwNumCycles                            0                       # Number of cpu cycles with vliw simulated (Cycle)
system.cpu.nonVliwNumCycles                         0                       # Number of cpu cycles without vliw simulated (Cycle)
system.cpu.vliwSimSeconds                           0                       # Number of seconds with vliw simulated (Second)
system.cpu.nonVliwSimSeconds                        0                       # Number of seconds without vliw simulated (Second)
system.cpu.cpi                               5.310808                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.188295                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      4474156118                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1583                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     4476248550                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1315                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            260792523                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1221069                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 326                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         22375211049                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.200054                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.606017                       # Number of insts issued each cycle (Count)
system.cpu.icache.overallMshrMisses::total        44846                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   1309196995                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   1309196995                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   1309196995                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   1309196995                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000007                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000007                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000007                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000007                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 29193.172078                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 29193.172078                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 29193.172078                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 29193.172078                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  44588                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst   6738394858                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total      6738394858                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        50790                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         50790                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   1608608495                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   1608608495                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst   6738445648                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total   6738445648                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000008                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000008                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 31671.756153                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 31671.756153                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst         5944                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         5944                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst        44846                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total        44846                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   1309196995                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   1309196995                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000007                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000007                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 29193.172078                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 29193.172078                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           255.999499                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs           6738439702                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs              44844                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           150264.019757                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   255.999499                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999998                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999998                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          256                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          105                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          151                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses        13476936140                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses       13476936140                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                2285027651                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   28844091                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 20362280                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             4474157701                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts              5473108                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                151541529                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                10089274                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   553                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                        64                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 20314354                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           3365                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect      413472067                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect   1874519500                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts           2287991567                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               4464491728                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              4464329716                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  43220784                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  48129267                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.199511                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.898015                       # Average fanout of values written-back ((Count/Count))
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                      166486                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 9366448                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  584                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                3365                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 480959                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  153                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                 607245                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          142175081                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             15.623438                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            48.763122                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              130707035     91.93%     91.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                87247      0.06%     92.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               130437      0.09%     92.09% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               113209      0.08%     92.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                21782      0.02%     92.18% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                23238      0.02%     92.20% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                79029      0.06%     92.25% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79               173487      0.12%     92.38% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89               244176      0.17%     92.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                51558      0.04%     92.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109              35302      0.02%     92.61% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              28778      0.02%     92.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              73086      0.05%     92.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139             116572      0.08%     92.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149            7543842      5.31%     98.07% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159             284202      0.20%     98.27% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169             116057      0.08%     98.35% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179            1446751      1.02%     99.37% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              70728      0.05%     99.42% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              59038      0.04%     99.46% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209              72207      0.05%     99.51% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219              55498      0.04%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229              34881      0.02%     99.57% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239              28672      0.02%     99.59% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249              22809      0.02%     99.61% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259              26281      0.02%     99.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269              23829      0.02%     99.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279              20862      0.01%     99.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289              14002      0.01%     99.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299              11693      0.01%     99.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows           458793      0.32%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1238                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            142175081                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles             2285027651                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles              16859269480                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                49393318                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           4919                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                3154515461                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              27000220                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             5049074013                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                   572                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                  88371                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  69978                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               21212159                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          4479421713                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  3464973988                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1902347618                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                1561207474                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            3662676306                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                816745407                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      86                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  85                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  11286216                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      24533807026                       # The number of ROB reads (Count)
system.cpu.rob.writes                     11262013431                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts               4213364808                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 4213365177                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    73                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                  33982                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                     49                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     34031                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                 33982                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                    49                       # number of overall hits (Count)
system.l2.overallHits::total                    34031                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                10864                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data              9746018                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                 9756882                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst               10864                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data             9746018                       # number of overall misses (Count)
system.l2.overallMisses::total                9756882                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       877492500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    769969302500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       770846795000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      877492500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   769969302500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      770846795000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst              44846                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data            9746067                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total               9790913                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst             44846                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data           9746067                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total              9790913                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.242251                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.999995                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.996524                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.242251                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.999995                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.996524                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 80770.664580                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 79003.476343                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    79005.444055                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 80770.664580                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 79003.476343                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   79005.444055                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks               802059                       # number of writebacks (Count)
system.l2.writebacks::total                    802059                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst            10864                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data          9746018                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total             9756882                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst           10864                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data         9746018                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total            9756882                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    768872500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data 672509116512                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total   673277989012                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    768872500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data 672509116512                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total  673277989012                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.242251                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.999995                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.996524                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.242251                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.999995                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.996524                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 70772.505523                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 69003.475728                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 69005.445491                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 70772.505523                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 69003.475728                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 69005.445491                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                        9756606                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks          220                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total            220                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.InvalidateReq.misses::cpu.data          928                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.misses::total             928                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.accesses::cpu.data          928                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.accesses::total           928                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.missRate::cpu.data            1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.missRate::total             1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMisses::cpu.data          928                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMisses::total          928                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMissLatency::cpu.data     17744500                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissLatency::total     17744500                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissRate::cpu.data            1                       # mshr miss rate for InvalidateReq accesses (Ratio)
